id,y
1231,1
1232,1
1233,0
1234,1
1235,0
1236,0
1237,1
1238,0
1239,1
1240,0
1241,0
1242,0
1243,1
1244,1
1245,1
1246,0
1247,0
1248,1
1249,0
1250,1
1251,1
1252,1
1253,0
1254,1
1255,0
1256,0
1257,0
1258,0
1259,1
1260,1
1261,0
1262,1
1263,0
1264,1
1265,0
1266,1
1267,1
1268,0
1269,1
1270,1
1271,1
1272,1
1273,0
1274,0
1275,0
1276,1
1277,0
1278,0
1279,1
1280,1
1281,1
1282,1
1283,0
1284,1
1285,1
1286,1
1287,0
1288,0
1289,1
1290,0
1291,1
1292,1
1293,0
1294,1
1295,0
1296,1
1297,1
1298,0
1299,0
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,1
1307,0
1308,0
1309,1
1310,1
1311,0
1312,1
1313,0
1314,0
1315,0
1316,0
1317,1
1318,0
1319,0
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,0
1331,1
1332,0
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,0
1343,0
1344,1
1345,0
1346,0
1347,0
1348,0
1349,1
1350,1
1351,1
1352,1
1353,0
1354,0
1355,0
1356,1
1357,0
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,0
1366,1
1367,1
1368,1
1369,0
1370,0
1371,0
1372,1
1373,1
1374,1
1375,0
1376,1
1377,0
1378,0
1379,0
1380,1
1381,0
1382,1
1383,0
1384,1
1385,0
1386,1
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,0
1394,0
1395,0
1396,1
1397,1
1398,1
1399,1
1400,0
1401,0
1402,1
1403,0
1404,1
1405,0
1406,1
1407,1
1408,0
1409,0
1410,0
1411,0
1412,1
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,0
1420,1
1421,0
1422,1
1423,0
1424,1
1425,0
1426,1
1427,0
1428,1
1429,1
1430,0
1431,0
1432,1
1433,1
1434,0
1435,0
1436,1
1437,0
1438,1
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,0
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0
1452,1
1453,1
1454,0
1455,0
1456,0
1457,1
1458,0
1459,0
1460,1
1461,0
1462,1
1463,1
1464,0
1465,0
1466,0
1467,0
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,0
1475,1
1476,1
1477,0
1478,0
1479,0
1480,1
1481,1
1482,1
1483,1
1484,0
1485,0
1486,0
1487,0
1488,0
1489,1
1490,1
1491,1
1492,1
1493,0
1494,1
1495,1
1496,0
1497,0
1498,1
1499,1
1500,0
1501,1
1502,1
1503,0
1504,0
1505,0
1506,1
1507,0
1508,0
1509,0
1510,1
1511,1
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,1
1521,1
1522,0
1523,1
1524,0
1525,1
1526,1
1527,0
1528,1
1529,0
1530,1
1531,0
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,0
1541,0
1542,1
1543,1
1544,1
1545,0
1546,1
1547,1
1548,0
1549,0
1550,0
1551,1
1552,1
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,0
1567,1
1568,0
1569,0
1570,1
1571,1
1572,0
1573,1
1574,0
1575,1
1576,1
1577,1
1578,0
1579,1
1580,1
1581,0
1582,1
1583,1
1584,0
1585,0
1586,1
1587,1
1588,0
1589,1
1590,1
1591,1
1592,0
1593,1
1594,1
1595,0
1596,1
1597,0
1598,0
1599,0
1600,1
1601,0
1602,0
1603,0
1604,1
1605,0
1606,0
1607,1
1608,1
1609,0
1610,1
1611,0
1612,1
1613,1
1614,0
1615,0
1616,1
1617,1
1618,1
1619,0
1620,0
1621,0
1622,1
1623,1
1624,0
1625,0
1626,1
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,0
1645,0
1646,0
1647,0
1648,1
1649,1
1650,0
1651,0
1652,0
1653,0
1654,1
1655,0
1656,0
1657,1
1658,0
1659,1
1660,0
1661,0
1662,0
1663,1
1664,0
1665,0
1666,1
1667,0
1668,1
1669,0
1670,1
1671,0
1672,1
1673,0
1674,1
1675,1
1676,1
1677,0
1678,1
1679,1
1680,0
1681,0
1682,1
1683,0
1684,0
1685,0
1686,1
1687,1
1688,1
1689,0
1690,0
1691,0
1692,1
1693,1
1694,1
1695,0
1696,0
1697,1
1698,0
1699,1
1700,1
1701,1
1702,1
1703,0
1704,0
1705,0
1706,0
1707,1
1708,1
1709,0
1710,0
1711,1
1712,0
1713,0
1714,0
1715,0
1716,0
1717,1
1718,0
1719,0
1720,1
1721,1
1722,0
1723,0
1724,1
1725,0
1726,1
1727,1
1728,0
1729,0
1730,0
1731,1
1732,1
1733,0
1734,1
1735,1
1736,0
1737,0
1738,0
1739,0
1740,1
1741,1
1742,1
1743,0
1744,1
1745,1
1746,1
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,1
1756,0
1757,1
1758,0
1759,1
1760,0
1761,0
1762,1
1763,1
1764,1
1765,1
1766,0
1767,0
1768,0
1769,1
1770,0
1771,0
1772,0
1773,1
1774,0
1775,0
1776,0
1777,0
1778,0
1779,1
1780,0
1781,0
1782,0
1783,1
1784,1
1785,1
1786,1
1787,0
1788,0
1789,1
1790,1
1791,1
1792,1
1793,1
1794,0
1795,1
1796,0
1797,0
1798,1
1799,1
1800,0
1801,0
1802,0
1803,1
1804,0
1805,1
1806,0
1807,1
1808,0
1809,0
1810,1
1811,1
1812,0
1813,0
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,1
1823,0
1824,1
1825,1
1826,0
1827,0
1828,1
1829,1
1830,1
1831,0
1832,1
1833,0
1834,1
1835,1
1836,1
1837,0
1838,0
1839,1
1840,1
1841,0
1842,0
1843,1
1844,0
1845,1
1846,1
1847,0
1848,0
1849,0
1850,1
1851,0
1852,1
1853,0
1854,1
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,0
1864,0
1865,0
1866,0
1867,1
1868,1
1869,1
1870,1
1871,0
1872,0
1873,1
1874,0
1875,0
1876,0
1877,1
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,1
1885,0
1886,0
1887,1
1888,1
1889,1
1890,0
1891,1
1892,0
1893,1
1894,1
1895,1
1896,0
1897,1
1898,0
1899,1
1900,1
1901,1
1902,0
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,0
1919,1
1920,0
1921,0
1922,1
1923,0
1924,0
1925,1
1926,1
1927,1
1928,0
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,0
1936,0
1937,1
1938,0
1939,1
1940,0
1941,1
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,1
1953,0
1954,0
1955,0
1956,1
1957,1
1958,0
1959,1
1960,0
1961,1
1962,1
1963,1
1964,1
1965,0
1966,1
1967,1
1968,0
1969,0
1970,1
1971,0
1972,1
1973,0
1974,1
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,1
1982,0
1983,0
1984,1
1985,0
1986,1
1987,1
1988,1
1989,1
1990,0
1991,1
1992,0
1993,0
1994,0
1995,1
1996,0
1997,0
1998,1
1999,0
2000,0
2001,1
2002,0
2003,1
2004,0
2005,1
2006,0
2007,0
2008,0
2009,0
2010,1
2011,0
2012,1
2013,1
2014,0
2015,1
2016,1
2017,0
2018,0
2019,1
2020,0
2021,1
2022,1
2023,1
2024,1
2025,0
2026,0
2027,1
2028,1
2029,1
2030,1
2031,0
2032,0
2033,0
2034,0
2035,1
2036,0
2037,0
2038,1
2039,1
2040,0
2041,0
2042,0
2043,1
2044,0
2045,0
2046,0
2047,0
2048,1
2049,0
2050,0
2051,1
2052,1
2053,0
2054,0
2055,0
2056,1
2057,1
2058,1
2059,1
2060,0
2061,1
2062,0
2063,1
2064,0
2065,1
2066,1
2067,0
2068,1
2069,1
2070,0
2071,1
2072,1
2073,1
2074,1
2075,0
2076,1
2077,0
2078,0
2079,0
2080,1
2081,1
2082,1
2083,1
2084,0
2085,0
2086,1
2087,0
2088,0
2089,0
2090,0
2091,0
2092,1
2093,1
2094,0
2095,0
2096,1
2097,1
2098,1
2099,0
2100,1
2101,1
2102,1
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,1
2111,1
2112,0
2113,0
2114,1
2115,0
2116,0
2117,1
2118,1
2119,1
2120,1
2121,0
2122,1
2123,0
2124,1
2125,0
2126,1
2127,1
2128,1
2129,0
2130,1
2131,1
2132,1
2133,1
2134,0
2135,0
2136,0
2137,1
2138,1
2139,0
2140,1
2141,0
2142,1
2143,0
2144,0
2145,0
2146,1
2147,1
2148,1
2149,0
2150,1
2151,0
2152,1
2153,0
2154,0
2155,0
2156,1
2157,0
2158,0
2159,1
2160,1
2161,1
2162,0
2163,0
2164,0
2165,1
2166,0
2167,0
2168,1
2169,1
2170,1
2171,0
2172,1
2173,0
2174,1
2175,0
2176,0
2177,1
2178,0
2179,0
2180,1
2181,1
2182,0
2183,1
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,1
2192,0
2193,1
2194,0
2195,1
2196,1
2197,1
2198,0
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,1
2212,0
2213,0
2214,0
2215,0
2216,1
2217,0
2218,0
2219,1
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,1
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,1
2234,0
2235,1
2236,0
2237,0
2238,0
2239,1
2240,0
2241,1
2242,0
2243,0
2244,1
2245,0
2246,1
2247,1
2248,0
2249,0
2250,1
2251,0
2252,1
2253,1
2254,0
2255,1
2256,0
2257,1
2258,0
2259,1
2260,0
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,1
2270,0
2271,0
2272,1
2273,1
2274,0
2275,1
2276,0
2277,1
2278,0
2279,0
2280,0
2281,1
2282,0
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,0
2290,1
2291,0
2292,0
2293,1
2294,0
2295,0
2296,0
2297,1
2298,1
2299,1
2300,0
2301,0
2302,0
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,0
2310,0
2311,1
2312,0
2313,1
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,0
2321,1
2322,1
2323,1
2324,0
2325,0
2326,1
2327,1
2328,1
2329,1
2330,1
2331,0
2332,1
2333,0
2334,1
2335,0
2336,1
2337,1
2338,1
2339,1
2340,0
2341,1
2342,0
2343,0
2344,0
2345,1
2346,0
2347,0
2348,1
2349,1
2350,1
2351,1
2352,0
2353,1
2354,1
2355,1
2356,0
2357,0
2358,1
2359,1
2360,0
2361,0
2362,0
2363,0
2364,1
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,1
2372,1
2373,1
2374,1
2375,0
2376,0
2377,0
2378,1
2379,1
2380,1
2381,0
2382,1
2383,0
2384,0
2385,0
2386,0
2387,0
2388,1
2389,1
2390,1
2391,0
2392,0
2393,1
2394,0
2395,1
2396,1
2397,0
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,0
2406,1
2407,1
2408,1
2409,1
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,1
2417,1
2418,0
2419,0
2420,0
2421,1
2422,1
2423,0
2424,1
2425,0
2426,0
2427,1
2428,1
2429,0
2430,1
2431,1
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,1
2439,1
2440,1
2441,0
2442,1
2443,0
2444,0
2445,1
2446,0
2447,0
2448,1
2449,0
2450,0
2451,0
2452,0
2453,1
2454,1
2455,0
2456,1
2457,1
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,1
2470,1
2471,1
2472,0
2473,1
2474,1
2475,0
2476,1
2477,1
2478,0
2479,0
2480,1
2481,1
2482,0
2483,0
2484,1
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,1
2492,1
2493,0
2494,0
2495,0
2496,0
2497,1
2498,1
2499,0
2500,0
2501,1
2502,0
2503,1
2504,1
2505,0
2506,0
2507,1
2508,1
2509,1
2510,1
2511,0
2512,0
2513,0
2514,1
2515,1
2516,0
2517,0
2518,1
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,0
2526,1
2527,1
2528,0
2529,0
2530,1
2531,1
2532,1
2533,0
2534,0
2535,0
2536,0
2537,1
2538,0
2539,0
2540,0
2541,0
2542,0
2543,1
2544,1
2545,1
2546,0
2547,1
2548,0
2549,0
2550,1
2551,1
2552,1
2553,0
2554,1
2555,1
2556,1
2557,0
2558,0
2559,0
2560,1
2561,1
2562,1
2563,0
2564,0
2565,1
2566,0
2567,0
2568,0
2569,0
2570,1
2571,1
2572,1
2573,0
2574,0
2575,1
2576,0
2577,0
2578,0
2579,1
2580,1
2581,1
2582,1
2583,0
2584,0
2585,1
2586,1
2587,1
2588,0
2589,1
2590,1
2591,1
2592,0
2593,1
2594,0
2595,0
2596,0
2597,1
2598,1
2599,1
2600,0
2601,0
2602,1
2603,0
2604,0
2605,0
2606,0
2607,1
2608,1
2609,0
2610,1
2611,0
2612,1
2613,0
2614,1
2615,1
2616,0
2617,1
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,0
2625,0
2626,1
2627,1
2628,0
2629,0
2630,0
2631,0
2632,0
2633,1
2634,0
2635,1
2636,1
2637,1
2638,1
2639,1
2640,0
2641,1
2642,0
2643,1
2644,1
2645,1
2646,0
2647,1
2648,1
2649,0
2650,0
2651,0
2652,0
2653,0
2654,1
2655,1
2656,1
2657,0
2658,1
2659,0
2660,0
2661,1
2662,1
2663,0
2664,1
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,1
2672,0
2673,1
2674,1
2675,1
2676,0
2677,0
2678,1
2679,1
2680,1
2681,0
2682,0
2683,0
2684,1
2685,0
2686,0
2687,0
2688,1
2689,0
2690,1
2691,1
2692,0
2693,1
2694,1
2695,1
2696,1
2697,0
2698,0
2699,1
2700,0
2701,0
2702,1
2703,1
2704,0
2705,1
2706,1
2707,0
2708,1
2709,1
2710,0
2711,1
2712,1
2713,0
2714,1
2715,1
2716,0
2717,1
2718,1
2719,0
2720,1
2721,1
2722,1
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,1
2730,0
2731,1
2732,1
2733,1
2734,1
2735,0
2736,0
2737,1
2738,0
2739,0
2740,0
2741,1
2742,1
2743,0
2744,1
2745,0
2746,1
2747,1
2748,1
2749,0
2750,1
2751,0
2752,0
2753,0
2754,1
2755,0
2756,0
2757,0
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,0
2766,1
2767,0
2768,0
2769,0
2770,1
2771,0
2772,1
2773,0
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,1
2781,0
2782,1
2783,0
2784,0
2785,0
2786,0
2787,1
2788,0
2789,1
2790,0
2791,1
2792,1
2793,1
2794,0
2795,0
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,1
2803,0
2804,1
2805,0
2806,0
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,0
2814,1
2815,0
2816,1
2817,0
2818,1
2819,0
2820,0
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,0
2828,0
2829,0
2830,0
2831,1
2832,1
2833,0
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,1
2844,1
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,1
2852,1
2853,0
2854,1
2855,0
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,0
2865,0
2866,0
2867,1
2868,0
2869,1
2870,0
2871,1
2872,1
2873,1
2874,0
2875,1
2876,1
2877,1
2878,1
2879,1
2880,0
2881,0
2882,1
2883,1
2884,1
2885,1
2886,0
2887,1
2888,1
2889,0
2890,1
2891,0
2892,1
2893,1
2894,1
2895,0
2896,1
2897,0
2898,1
2899,1
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,0
2907,0
2908,0
2909,1
2910,1
2911,0
2912,0
2913,1
2914,0
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,0
2922,0
2923,0
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,0
2931,0
2932,1
2933,0
2934,1
2935,0
2936,1
2937,0
2938,1
2939,1
2940,1
2941,0
2942,1
2943,1
2944,0
2945,1
2946,0
2947,0
2948,1
2949,0
2950,1
2951,0
2952,1
2953,1
2954,1
2955,1
2956,0
2957,1
2958,0
2959,1
2960,1
2961,1
2962,0
2963,0
2964,1
2965,0
2966,0
2967,1
2968,1
2969,0
2970,1
2971,1
2972,0
2973,1
2974,1
2975,1
2976,0
2977,1
2978,0
2979,1
2980,1
2981,1
2982,0
2983,1
2984,1
2985,0
2986,1
2987,0
2988,1
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,1
2997,0
