id,y
813,1
814,0
815,1
816,0
817,0
818,1
819,0
820,0
821,0
822,0
823,0
824,1
825,1
826,0
827,1
828,0
829,1
830,0
831,0
832,1
833,0
834,0
835,0
836,0
837,1
838,0
839,0
840,1
841,1
842,0
843,0
844,1
845,1
846,0
847,0
848,0
849,1
850,1
851,0
852,1
853,0
854,1
855,0
856,1
857,0
858,1
859,0
860,0
861,1
862,0
863,0
864,0
865,1
866,1
867,0
868,1
869,1
870,1
871,1
872,1
873,1
874,0
875,1
876,1
877,0
878,1
879,0
880,1
881,1
882,0
883,1
884,1
885,1
886,1
887,1
888,1
889,0
890,1
891,0
892,1
893,1
894,0
895,0
896,0
897,1
898,1
899,1
900,0
901,0
902,1
903,0
904,0
905,1
906,0
907,0
908,0
909,1
910,1
911,1
912,0
913,0
914,1
915,0
916,1
917,0
918,0
919,1
920,0
921,0
922,1
923,1
924,1
925,0
926,0
927,1
928,1
929,0
930,0
931,1
932,1
933,1
934,0
935,0
936,0
937,1
938,1
939,1
940,0
941,0
942,1
943,0
944,1
945,1
946,0
947,0
948,1
949,0
950,1
951,0
952,1
953,0
954,0
955,1
956,0
957,1
958,1
959,1
960,1
961,1
962,0
963,1
964,1
965,0
966,1
967,0
968,1
969,1
970,1
971,1
972,0
973,0
974,1
975,1
976,1
977,1
978,0
979,0
980,0
981,1
982,0
983,0
984,1
985,1
986,0
987,1
988,1
989,0
990,0
991,0
992,0
993,1
994,1
995,0
996,1
997,1
998,1
999,0
